1988-01-01 00:00:00+01,1,MANAGUA,12.13282,-86.2504,NI
1988-01-01 00:00:00+01,1,MECCA,21.42667,39.82611,SA
1988-01-01 00:00:00+01,1,MEDELLÍN,6.25184,-75.56359,CO
1988-01-01 00:00:00+01,1,MEXICO CITY,19.42847,-99.12766,MX
1988-01-01 00:00:00+01,1,MOGADISHU,2.03711,45.34375,SO
1988-01-01 00:00:00+01,1,MOSUL,36.335,43.11889,IQ
1988-01-01 00:00:00+01,1,N'DJAMENA,12.10672,15.0444,TD
1988-01-01 00:00:00+01,1,NICE,43.70313,7.26608,FR
1988-01-01 00:00:00+01,1,NINGBO,29.87819,121.54945,CN
1988-01-01 00:00:00+01,1,NOUAKCHOTT,18.08581,-15.9785,MR
1988-01-01 00:00:00+01,1,PENZA,53.20066,45.00464,RU
1988-01-01 00:00:00+01,1,QUITO,-0.22985,-78.52495,EC
1988-01-01 00:00:00+01,1,RABAT,34.01325,-6.83255,MA
1988-01-01 00:00:00+01,1,RANGOON,16.80528,96.15611,MM
1988-01-01 00:00:00+01,1,RIYADH,24.68773,46.72185,SA
1988-01-01 00:00:00+01,1,SALVADOR,-12.97111,-38.51083,BR
1988-01-01 00:00:00+01,1,SANAA,15.35472,44.20667,YE
1988-01-01 00:00:00+01,1,SAN SALVADOR,13.68935,-89.18718,SV
1988-01-01 00:00:00+01,1,SŪRAT,21.19594,72.83023,IN
1988-01-01 00:00:00+01,1,TENAN,36.8065,127.1522,KR
1988-01-01 00:00:00+01,1,VALENCIA,39.46975,-0.37739,ES
1988-01-01 00:00:00+01,1,WARRI,5.51667,5.75,NG
1988-01-01 00:00:00+01,1,ZHENGZHOU,34.75778,113.64861,CN
1988-01-01 00:00:00+01,2,ADANA,37.00167,35.32889,TR
1988-01-01 00:00:00+01,2,AL JUBAYL,27.01122,49.65826,SA
1988-01-01 00:00:00+01,2,AMMAN,31.95522,35.94503,JO
1988-01-01 00:00:00+01,2,ANQING,30.50917,117.05056,CN
1988-01-01 00:00:00+01,2,ANTALYA,36.90812,30.69556,TR
1988-01-01 00:00:00+01,2,ARMENIA,4.53389,-75.68111,CO
1988-01-01 00:00:00+01,2,DAMASCUS,33.5102,36.29128,SY
1988-01-01 00:00:00+01,2,DELHI,28.65381,77.22897,IN
1988-01-01 00:00:00+01,2,DIYARBAKIR,37.91583,40.21889,TR
1988-01-01 00:00:00+01,2,DUBAI,25.25817,55.30472,AE
1988-01-01 00:00:00+01,2,HAVANA,23.13302,-82.38304,CU
1988-01-01 00:00:00+01,2,İSTANBUL,41.01384,28.94966,TR
1988-01-01 00:00:00+01,2,JERUSALEM,31.76904,35.21633,IL
1988-01-01 00:00:00+01,2,LILLE,50.63297,3.05858,FR
1988-01-01 00:00:00+01,2,MADRID,40.4165,-3.70256,ES
1988-01-01 00:00:00+01,2,MEDINA,24.46861,39.61417,SA
